customer_id,product_id,interaction_type,occurred_at
1322,199,VIEW,2025-05-30 16:02:30
1322,210,VIEW,2025-06-02 23:32:52
1322,204,VIEW,2025-08-19 07:41:36
1322,205,ADD_TO_CART,2025-08-31 14:10:38
1322,185,FAVORITE,2025-09-25 19:07:39
1322,204,VIEW,2026-01-11 07:30:16
1322,188,FAVORITE,2026-05-20 17:39:00
1323,181,SEARCH,2025-07-14 16:51:14
1323,181,SEARCH,2025-07-27 01:34:13
1323,218,ADD_TO_CART,2025-08-10 15:13:05
1323,209,SEARCH,2025-08-12 04:12:17
1323,201,SEARCH,2025-08-22 04:58:17
1323,180,VIEW,2025-08-29 09:13:32
1323,208,VIEW,2025-09-05 07:39:04
1323,207,VIEW,2025-09-08 19:56:44
1323,208,SHARE,2025-09-11 09:57:59
1323,207,VIEW,2025-09-22 10:45:44
1323,206,SEARCH,2025-10-13 19:30:32
1323,207,VIEW,2025-10-27 15:25:12
1323,207,VIEW,2025-10-28 07:40:21
1323,206,VIEW,2025-10-28 20:32:07
1323,206,VIEW,2025-10-29 23:21:31
1323,207,VIEW,2025-12-10 04:23:00
1323,201,VIEW,2025-12-27 06:34:01
1323,215,ADD_TO_CART,2025-12-27 15:15:31
1323,180,VIEW,2026-01-06 14:09:32
1323,203,VIEW,2026-01-24 13:05:40
1323,198,VIEW,2026-02-06 04:44:05
1323,199,SEARCH,2026-02-07 09:13:34
1323,194,VIEW,2026-02-09 12:21:04
1323,203,SEARCH,2026-02-18 08:42:40
1323,198,VIEW,2026-02-27 21:25:47
1323,208,SEARCH,2026-02-28 06:04:07
1323,206,VIEW,2026-03-22 01:20:27
1323,207,VIEW,2026-04-15 19:00:43
1323,179,VIEW,2026-04-25 00:54:13
1323,203,VIEW,2026-05-29 21:15:29
1323,206,VIEW,2026-06-18 13:10:32
1323,207,VIEW,2026-07-03 10:22:00
1324,203,VIEW,2024-09-14 05:55:18
1324,205,VIEW,2024-09-18 12:48:49
1324,194,SEARCH,2024-09-19 00:22:07
1324,195,SEARCH,2024-10-15 00:55:02
1324,217,ADD_TO_CART,2024-10-15 19:00:13
1324,194,SEARCH,2024-10-21 07:55:47
1324,217,VIEW,2024-10-22 20:02:40
1324,216,ADD_TO_CART,2024-11-02 02:43:16
1324,215,VIEW,2024-11-07 12:01:25
1324,184,VIEW,2024-11-23 14:11:06
1324,216,FAVORITE,2024-11-25 00:59:49
1324,217,VIEW,2024-12-04 10:26:11
1324,190,VIEW,2025-01-05 19:53:30
1324,217,ADD_TO_CART,2025-01-21 15:29:49
1324,203,VIEW,2025-01-22 06:44:18
1324,195,VIEW,2025-01-22 12:37:20
1324,195,ADD_TO_CART,2025-02-14 10:03:04
1324,184,SEARCH,2025-03-22 06:32:57
1324,182,VIEW,2025-03-27 05:12:39
1324,212,FAVORITE,2025-03-29 05:18:20
1324,189,SEARCH,2025-03-30 11:34:07
1324,215,VIEW,2025-03-31 15:30:43
1324,196,VIEW,2025-04-13 07:48:12
1324,217,VIEW,2025-04-15 14:38:58
1324,196,VIEW,2025-04-16 00:29:54
1324,195,VIEW,2025-04-22 09:30:01
1324,218,VIEW,2025-05-05 15:46:16
1324,216,ADD_TO_CART,2025-05-11 09:22:13
1324,180,VIEW,2025-06-02 06:31:43
1324,209,VIEW,2025-06-12 14:58:31
1324,217,ADD_TO_CART,2025-06-18 16:02:40
1324,217,VIEW,2025-06-23 10:26:40
1324,203,VIEW,2025-06-25 19:52:05
1324,217,VIEW,2025-06-28 04:45:07
1324,194,VIEW,2025-07-04 11:58:28
1324,215,VIEW,2025-07-10 16:13:13
1324,215,SEARCH,2025-07-13 22:54:53
1324,217,VIEW,2025-07-23 02:37:03
1324,215,SEARCH,2025-07-24 01:35:53
1324,189,SEARCH,2025-07-27 14:41:34
1324,181,VIEW,2025-08-02 17:27:39
1324,203,VIEW,2025-08-22 17:41:42
1324,210,SEARCH,2025-09-03 07:52:46
1324,217,VIEW,2025-09-11 11:14:31
1324,217,VIEW,2025-09-22 12:43:04
1324,215,ADD_TO_CART,2025-09-25 07:20:53
1324,183,VIEW,2025-10-01 05:18:13
1324,212,VIEW,2025-10-01 11:36:55
1324,184,VIEW,2025-10-01 13:42:02
1324,216,VIEW,2025-10-06 18:54:00
1324,217,ADD_TO_CART,2025-10-08 06:53:52
1324,215,SEARCH,2025-10-11 18:07:01
1324,196,VIEW,2025-10-15 19:51:24
1324,195,VIEW,2025-10-17 02:49:04
1324,196,VIEW,2025-10-17 20:02:41
1324,212,SHARE,2025-10-18 18:57:01
1324,189,VIEW,2025-10-19 23:08:54
1324,217,VIEW,2025-10-25 11:58:14
1324,217,VIEW,2025-11-15 21:03:38
1324,215,VIEW,2025-11-27 00:56:32
1324,188,VIEW,2025-11-29 01:24:55
1324,195,VIEW,2025-12-16 09:53:18
1324,196,VIEW,2025-12-19 15:58:35
1324,186,VIEW,2026-01-08 04:35:43
1324,196,VIEW,2026-01-11 10:22:21
1324,196,VIEW,2026-01-13 17:41:46
1324,192,VIEW,2026-01-23 06:11:07
1324,184,VIEW,2026-02-05 13:11:34
1324,214,VIEW,2026-02-17 11:03:29
1324,217,VIEW,2026-03-10 17:57:28
1324,194,VIEW,2026-03-13 01:59:09
1324,217,VIEW,2026-03-15 13:13:51
1324,196,FAVORITE,2026-03-18 19:07:46
1324,195,SEARCH,2026-03-23 07:13:23
1324,218,VIEW,2026-03-29 02:51:23
1324,193,ADD_TO_CART,2026-04-08 19:47:33
1324,217,SEARCH,2026-04-28 23:25:44
1324,217,VIEW,2026-05-02 01:18:38
1324,217,VIEW,2026-05-02 10:47:56
1324,185,VIEW,2026-05-10 14:21:16
1324,190,VIEW,2026-05-24 17:28:26
1324,215,VIEW,2026-05-27 12:01:55
1324,182,VIEW,2026-06-04 18:45:25
1324,195,FAVORITE,2026-06-10 05:35:37
1324,216,VIEW,2026-06-19 17:37:00
1325,183,ADD_TO_CART,2024-09-24 18:46:51
1325,183,ADD_TO_CART,2025-01-12 06:55:55
1325,194,VIEW,2025-02-20 16:16:59
1325,189,VIEW,2025-03-12 05:40:58
1325,183,VIEW,2025-03-29 23:02:52
1325,201,VIEW,2025-04-20 07:18:05
1325,182,VIEW,2025-05-01 19:14:30
1325,202,VIEW,2025-05-10 02:17:37
1325,200,SEARCH,2025-06-30 07:32:49
1325,184,VIEW,2025-07-09 16:54:37
1325,182,VIEW,2025-07-10 05:45:24
1325,202,SEARCH,2025-07-14 11:25:33
1325,202,VIEW,2025-08-06 20:53:53
1325,202,ADD_TO_CART,2025-08-15 05:28:17
1325,182,VIEW,2025-08-20 06:01:25
1325,183,VIEW,2025-10-12 03:15:42
1325,201,SEARCH,2025-10-31 10:02:15
1325,208,VIEW,2025-12-13 07:47:28
1325,213,FAVORITE,2025-12-24 01:22:11
1325,183,ADD_TO_CART,2026-02-02 20:07:00
1325,182,ADD_TO_CART,2026-02-14 18:26:29
1325,217,VIEW,2026-02-17 13:51:37
1325,182,FAVORITE,2026-03-13 08:45:19
1325,204,VIEW,2026-03-17 05:46:56
1325,194,ADD_TO_CART,2026-03-28 05:27:29
1325,182,FAVORITE,2026-04-01 08:02:04
1325,182,VIEW,2026-04-03 13:39:53
1325,196,VIEW,2026-05-07 18:30:13
1325,200,VIEW,2026-05-18 06:04:58
1325,201,VIEW,2026-06-02 04:16:39
1325,211,SEARCH,2026-06-13 17:08:26
1325,200,VIEW,2026-07-01 20:34:58
1325,191,VIEW,2026-07-14 17:52:00
1326,209,VIEW,2024-07-21 10:18:57
1326,207,VIEW,2024-07-31 08:32:22
1326,185,ADD_TO_CART,2024-08-01 16:52:19
1326,186,SHARE,2024-08-19 02:11:35
1326,218,VIEW,2024-08-24 07:41:50
1326,182,ADD_TO_CART,2024-10-02 22:08:50
1326,210,VIEW,2024-10-05 07:03:47
1326,210,VIEW,2024-10-28 15:48:02
1326,190,VIEW,2024-10-30 05:56:41
1326,211,SHARE,2024-10-31 22:21:16
1326,209,SEARCH,2024-11-09 19:59:12
1326,189,VIEW,2024-12-08 17:18:15
1326,209,SEARCH,2024-12-12 10:41:42
1326,207,VIEW,2024-12-23 09:04:41
1326,190,VIEW,2025-01-09 13:37:13
1326,215,VIEW,2025-01-28 05:14:22
1326,191,SHARE,2025-02-01 18:45:08
1326,209,SEARCH,2025-02-17 16:10:43
1326,209,ADD_TO_CART,2025-03-18 16:55:27
1326,195,VIEW,2025-04-04 09:19:12
1326,200,VIEW,2025-04-07 10:34:21
1326,179,VIEW,2025-04-22 12:31:01
1326,191,SEARCH,2025-04-23 15:28:08
1326,215,VIEW,2025-05-10 15:30:27
1326,183,VIEW,2025-05-20 06:24:11
1326,189,VIEW,2025-05-26 03:30:46
1326,209,VIEW,2025-06-09 10:26:10
1326,217,SEARCH,2025-06-21 07:12:53
1326,194,VIEW,2025-06-21 11:40:48
1326,191,VIEW,2025-06-30 02:25:47
1326,207,VIEW,2025-06-30 18:37:56
1326,184,SEARCH,2025-07-24 07:12:00
1326,202,VIEW,2025-07-26 04:52:08
1326,216,SEARCH,2025-08-05 05:27:46
1326,191,VIEW,2025-08-28 05:08:16
1326,211,VIEW,2025-09-03 02:41:36
1326,217,VIEW,2025-09-03 15:55:08
1326,180,ADD_TO_CART,2025-09-05 06:41:20
1326,210,VIEW,2025-09-20 19:39:57
1326,187,VIEW,2025-09-25 14:55:13
1326,190,VIEW,2025-09-29 04:49:30
1326,209,ADD_TO_CART,2025-10-13 01:33:34
1326,209,VIEW,2025-11-06 06:36:00
1326,217,FAVORITE,2025-11-10 09:42:24
1326,201,VIEW,2025-11-30 06:07:40
1326,189,VIEW,2025-11-30 07:32:09
1326,200,FAVORITE,2025-12-04 03:41:35
1326,212,VIEW,2025-12-24 06:42:59
1326,209,SEARCH,2025-12-27 04:59:16
1326,209,SEARCH,2026-01-09 01:11:08
1326,210,VIEW,2026-01-22 02:51:20
1326,191,VIEW,2026-02-03 13:54:48
1326,191,VIEW,2026-02-19 23:28:58
1326,189,ADD_TO_CART,2026-03-12 22:20:59
1326,189,ADD_TO_CART,2026-03-14 22:00:22
1326,209,VIEW,2026-03-19 16:30:48
1326,190,VIEW,2026-03-24 15:43:44
1326,209,ADD_TO_CART,2026-04-15 13:19:10
1326,212,SEARCH,2026-05-21 12:55:02
1326,202,VIEW,2026-06-11 13:35:00
1327,186,VIEW,2026-01-01 04:50:59
1327,201,SEARCH,2026-01-08 16:43:53
1327,201,VIEW,2026-01-11 10:00:17
1327,216,VIEW,2026-01-11 21:20:47
1327,202,VIEW,2026-01-15 17:22:29
1327,184,VIEW,2026-01-20 15:53:23
1327,216,VIEW,2026-01-24 19:50:32
1327,208,SEARCH,2026-01-27 20:20:15
1327,202,VIEW,2026-01-29 23:03:55
1327,217,SEARCH,2026-02-04 01:51:08
1327,184,VIEW,2026-02-04 13:07:29
1327,183,VIEW,2026-02-05 05:30:40
1327,182,VIEW,2026-02-11 02:52:15
1327,199,SEARCH,2026-02-18 14:41:14
1327,195,VIEW,2026-02-19 08:06:30
1327,200,VIEW,2026-02-19 13:05:40
1327,193,VIEW,2026-02-19 23:32:11
1327,183,FAVORITE,2026-02-20 18:39:51
1327,183,ADD_TO_CART,2026-02-24 18:05:02
1327,203,ADD_TO_CART,2026-03-05 21:44:11
1327,202,SEARCH,2026-03-12 16:01:04
1327,217,ADD_TO_CART,2026-03-14 08:39:03
1327,181,VIEW,2026-03-16 08:29:13
1327,204,SEARCH,2026-03-18 18:28:49
1327,180,VIEW,2026-03-19 00:34:35
1327,182,VIEW,2026-03-22 06:35:00
1327,202,SEARCH,2026-03-22 11:22:57
1327,201,VIEW,2026-03-23 02:35:36
1327,194,VIEW,2026-03-26 11:24:25
1327,202,ADD_TO_CART,2026-03-29 03:21:45
1327,184,ADD_TO_CART,2026-04-04 05:02:43
1327,184,VIEW,2026-04-05 16:11:45
1327,218,ADD_TO_CART,2026-04-07 18:58:09
1327,201,VIEW,2026-04-08 08:59:20
1327,201,FAVORITE,2026-04-09 02:03:37
1327,200,VIEW,2026-04-25 23:04:30
1327,210,VIEW,2026-05-01 12:08:04
1327,191,FAVORITE,2026-05-03 05:02:40
1327,182,SEARCH,2026-05-09 14:51:15
1327,200,VIEW,2026-05-10 09:24:05
1327,183,FAVORITE,2026-05-11 09:01:52
1327,195,ADD_TO_CART,2026-05-13 01:22:20
1327,215,VIEW,2026-05-17 09:09:40
1327,216,SEARCH,2026-05-24 14:52:58
1327,202,VIEW,2026-05-29 13:12:11
1327,215,VIEW,2026-06-02 00:16:24
1327,184,FAVORITE,2026-06-05 14:57:54
1327,201,VIEW,2026-06-07 16:53:00
1328,203,ADD_TO_CART,2024-12-07 01:59:27
1328,217,VIEW,2024-12-12 00:10:59
1328,207,VIEW,2024-12-15 11:10:15
1328,186,SEARCH,2025-01-06 01:52:54
1328,196,VIEW,2025-01-08 06:11:08
1328,199,VIEW,2025-01-28 07:07:52
1328,207,VIEW,2025-02-25 13:02:53
1328,207,VIEW,2025-03-06 18:04:21
1328,186,ADD_TO_CART,2025-04-08 04:48:54
1328,198,VIEW,2025-05-04 13:06:45
1328,207,VIEW,2025-05-12 23:56:41
1328,207,VIEW,2025-05-20 16:02:33
1328,187,VIEW,2025-05-21 01:53:27
1328,208,VIEW,2025-06-09 22:16:42
1328,203,VIEW,2025-06-11 05:34:47
1328,186,VIEW,2025-06-11 06:00:44
1328,209,SHARE,2025-06-17 03:43:33
1328,196,VIEW,2025-06-19 20:08:30
1328,213,SEARCH,2025-06-21 15:41:51
1328,207,VIEW,2025-07-26 07:02:06
1328,207,VIEW,2025-07-27 03:02:10
1328,205,VIEW,2025-07-27 17:54:59
1328,199,VIEW,2025-08-09 11:56:52
1328,207,VIEW,2025-08-19 02:28:37
1328,179,VIEW,2025-09-02 19:35:57
1328,207,VIEW,2025-09-07 12:39:37
1328,216,VIEW,2025-09-13 05:54:01
1328,207,SEARCH,2025-09-13 20:41:45
1328,202,VIEW,2025-09-18 22:32:22
1328,208,VIEW,2025-09-19 22:04:52
1328,199,FAVORITE,2025-09-22 19:05:48
1328,207,VIEW,2025-10-07 06:58:19
1328,210,VIEW,2025-10-15 19:36:35
1328,206,VIEW,2025-10-16 11:43:48
1328,206,SEARCH,2025-10-27 07:54:57
1328,191,VIEW,2025-11-01 20:53:46
1328,189,ADD_TO_CART,2025-12-01 08:29:23
1328,192,VIEW,2025-12-02 19:35:52
1328,208,FAVORITE,2025-12-04 18:30:46
1328,187,SEARCH,2025-12-11 14:05:33
1328,186,ADD_TO_CART,2025-12-25 14:51:18
1328,218,VIEW,2026-01-04 12:44:06
1328,180,SEARCH,2026-01-04 14:44:59
1328,208,SEARCH,2026-01-06 09:20:53
1328,195,VIEW,2026-01-10 14:47:42
1328,209,VIEW,2026-01-18 12:01:45
1328,182,SEARCH,2026-01-31 18:32:29
1328,188,VIEW,2026-02-04 18:25:22
1328,208,SEARCH,2026-02-13 14:52:05
1328,192,VIEW,2026-02-16 01:26:36
1328,208,FAVORITE,2026-03-01 22:49:32
1328,213,VIEW,2026-03-03 05:51:18
1328,184,VIEW,2026-03-19 00:40:03
1328,183,VIEW,2026-03-27 05:19:34
1328,206,ADD_TO_CART,2026-04-05 14:14:20
1328,194,VIEW,2026-04-06 15:31:36
1328,189,VIEW,2026-04-15 11:18:57
1328,207,VIEW,2026-05-11 03:52:27
1328,205,VIEW,2026-05-17 12:55:58
1328,195,VIEW,2026-05-21 01:49:57
1328,210,VIEW,2026-06-04 23:18:38
1328,210,VIEW,2026-06-06 14:40:12
1328,207,SEARCH,2026-06-17 15:10:24
1328,192,VIEW,2026-06-24 06:10:13
1328,188,VIEW,2026-07-15 10:08:00
1329,208,VIEW,2025-11-28 20:11:50
1329,182,VIEW,2025-12-18 03:48:06
1329,190,VIEW,2026-01-03 17:02:34
1329,218,SEARCH,2026-01-07 05:39:42
1329,202,VIEW,2026-01-23 06:03:10
1329,212,VIEW,2026-01-28 14:32:17
1329,211,VIEW,2026-02-07 12:38:13
1329,211,VIEW,2026-02-10 01:14:59
1329,198,VIEW,2026-02-12 08:41:28
1329,207,VIEW,2026-04-04 05:17:19
1329,197,VIEW,2026-04-13 19:04:48
1329,211,VIEW,2026-04-22 17:38:00
1330,195,VIEW,2025-05-20 14:36:28
1330,190,VIEW,2025-05-24 00:45:18
1330,217,SEARCH,2025-06-11 09:55:01
1330,216,VIEW,2025-06-19 04:28:31
1330,194,VIEW,2025-06-19 13:31:06
1330,195,VIEW,2025-06-19 23:14:53
1330,213,SEARCH,2025-06-21 04:34:54
1330,216,ADD_TO_CART,2025-07-12 19:02:54
1330,193,VIEW,2025-07-22 08:42:52
1330,202,SEARCH,2025-07-22 18:09:23
1330,193,VIEW,2025-07-26 07:36:59
1330,191,VIEW,2025-07-27 13:59:10
1330,184,SEARCH,2025-08-06 14:10:05
1330,196,VIEW,2025-08-09 03:45:11
1330,204,SEARCH,2025-08-11 20:13:16
1330,183,SEARCH,2025-08-17 15:02:55
1330,216,SEARCH,2025-08-20 05:08:31
1330,184,VIEW,2025-08-21 16:44:44
1330,215,SEARCH,2025-08-21 22:31:21
1330,196,SEARCH,2025-08-28 07:41:58
1330,189,VIEW,2025-08-30 00:41:47
1330,196,VIEW,2025-09-03 20:05:14
1330,189,VIEW,2025-09-04 07:13:54
1330,195,VIEW,2025-09-13 01:14:38
1330,184,VIEW,2025-09-13 08:17:29
1330,200,SEARCH,2025-09-24 06:54:01
1330,184,FAVORITE,2025-09-27 09:21:51
1330,217,VIEW,2025-09-29 08:11:37
1330,181,VIEW,2025-10-01 04:12:29
1330,213,FAVORITE,2025-10-13 03:27:40
1330,202,ADD_TO_CART,2025-10-14 06:35:37
1330,204,VIEW,2025-10-14 12:47:24
1330,195,ADD_TO_CART,2025-10-17 17:35:01
1330,183,SHARE,2025-10-17 19:41:34
1330,195,VIEW,2025-10-21 01:14:22
1330,187,ADD_TO_CART,2025-10-24 05:50:25
1330,183,VIEW,2025-10-25 17:54:08
1330,217,ADD_TO_CART,2025-10-27 14:01:05
1330,215,SEARCH,2025-11-01 08:00:33
1330,202,FAVORITE,2025-11-09 18:47:05
1330,216,VIEW,2025-11-12 12:19:54
1330,183,VIEW,2025-11-13 03:11:36
1330,192,ADD_TO_CART,2025-11-15 05:03:29
1330,200,VIEW,2025-11-23 17:29:16
1330,183,VIEW,2025-12-05 22:11:23
1330,201,VIEW,2025-12-09 20:51:12
1330,217,VIEW,2025-12-14 14:43:53
1330,216,SEARCH,2025-12-17 17:37:39
1330,203,SEARCH,2025-12-19 10:46:22
1330,195,VIEW,2025-12-29 06:13:53
1330,195,VIEW,2026-01-05 02:36:20
1330,215,SEARCH,2026-01-13 17:12:06
1330,217,SEARCH,2026-01-16 03:06:35
1330,201,VIEW,2026-01-17 02:51:28
1330,217,VIEW,2026-01-19 05:42:13
1330,195,VIEW,2026-01-27 15:45:28
1330,183,VIEW,2026-01-30 17:46:37
1330,195,VIEW,2026-02-07 14:36:33
1330,217,ADD_TO_CART,2026-02-08 20:13:18
1330,218,VIEW,2026-02-18 01:14:29
1330,215,VIEW,2026-02-19 08:52:01
1330,196,VIEW,2026-02-19 10:47:01
1330,199,VIEW,2026-02-24 22:50:50
1330,188,ADD_TO_CART,2026-02-25 02:06:52
1330,195,VIEW,2026-02-28 11:30:47
1330,215,ADD_TO_CART,2026-03-07 00:20:41
1330,217,ADD_TO_CART,2026-03-14 01:37:46
1330,188,SEARCH,2026-03-23 21:23:30
1330,208,VIEW,2026-03-24 07:31:25
1330,215,VIEW,2026-03-30 07:02:14
1330,190,SEARCH,2026-04-03 14:37:04
1330,195,SEARCH,2026-04-06 08:16:54
1330,217,VIEW,2026-04-10 22:40:20
1330,204,VIEW,2026-04-18 21:45:55
1330,217,VIEW,2026-04-19 14:01:15
1330,216,SEARCH,2026-04-25 03:09:51
1330,202,VIEW,2026-04-26 03:14:37
1330,211,VIEW,2026-05-02 22:56:20
1330,184,ADD_TO_CART,2026-05-19 15:40:49
1330,214,VIEW,2026-05-27 01:28:39
1330,180,VIEW,2026-05-29 04:20:45
1330,195,VIEW,2026-06-01 09:00:45
1330,190,ADD_TO_CART,2026-06-12 06:35:26
1330,216,VIEW,2026-06-13 06:57:41
1330,196,VIEW,2026-06-15 07:54:30
1330,210,VIEW,2026-06-19 09:01:48
1330,215,SEARCH,2026-06-19 23:02:13
1330,202,VIEW,2026-06-30 08:13:11
1330,218,VIEW,2026-07-12 09:15:36
1330,195,VIEW,2026-07-14 16:18:00
1331,186,ADD_TO_CART,2025-04-27 07:09:22
1331,195,VIEW,2025-04-29 13:05:47
1331,217,VIEW,2025-05-07 00:40:23
1331,189,SEARCH,2025-05-21 19:37:04
1331,215,VIEW,2025-05-24 18:47:20
1331,216,ADD_TO_CART,2025-06-05 22:20:29
1331,193,VIEW,2025-06-14 21:09:15
1331,217,FAVORITE,2025-06-19 09:30:17
1331,195,VIEW,2025-07-07 08:07:43
1331,216,VIEW,2025-07-14 22:37:50
1331,196,VIEW,2025-07-29 06:41:59
1331,217,FAVORITE,2025-07-30 04:09:25
1331,181,VIEW,2025-07-30 11:25:36
1331,181,VIEW,2025-08-05 08:30:20
1331,216,ADD_TO_CART,2025-08-07 01:12:59
1331,216,FAVORITE,2025-08-10 08:13:57
1331,216,VIEW,2025-08-16 03:15:27
1331,196,SEARCH,2025-08-20 14:39:02
1331,196,SEARCH,2025-08-21 01:36:32
1331,199,VIEW,2025-08-25 07:20:46
1331,217,VIEW,2025-10-05 12:35:02
1331,201,VIEW,2025-10-05 18:54:21
1331,209,VIEW,2025-10-09 18:33:18
1331,195,VIEW,2025-10-11 21:16:38
1331,218,ADD_TO_CART,2025-10-15 08:45:01
1331,217,VIEW,2025-10-15 11:18:19
1331,217,ADD_TO_CART,2025-10-25 04:31:32
1331,195,VIEW,2025-11-09 03:32:06
1331,195,VIEW,2025-11-15 17:25:03
1331,195,VIEW,2025-11-19 04:05:57
1331,217,SEARCH,2025-11-26 00:26:22
1331,181,VIEW,2025-11-28 12:26:26
1331,185,SEARCH,2025-12-02 15:53:06
1331,198,FAVORITE,2025-12-14 00:05:09
1331,215,SEARCH,2025-12-18 15:19:25
1331,196,VIEW,2025-12-29 06:15:49
1331,217,VIEW,2026-01-09 08:08:28
1331,209,VIEW,2026-01-09 21:34:33
1331,199,VIEW,2026-01-11 04:34:05
1331,216,FAVORITE,2026-01-11 07:28:48
1331,215,VIEW,2026-01-14 21:35:49
1331,181,VIEW,2026-01-19 19:41:56
1331,196,ADD_TO_CART,2026-01-22 16:50:33
1331,195,VIEW,2026-01-28 17:27:22
1331,180,VIEW,2026-02-03 14:16:05
1331,182,FAVORITE,2026-02-22 16:42:02
1331,195,VIEW,2026-02-23 19:08:33
1331,196,VIEW,2026-03-18 09:26:50
1331,180,ADD_TO_CART,2026-03-21 07:02:59
1331,218,VIEW,2026-03-30 20:24:06
1331,195,FAVORITE,2026-04-21 11:47:21
1331,196,SEARCH,2026-04-28 12:02:11
1331,195,VIEW,2026-04-28 18:40:00
1332,193,VIEW,2025-04-13 03:10:39
1332,203,VIEW,2025-04-19 15:29:55
1332,213,VIEW,2025-04-23 03:47:07
1332,179,FAVORITE,2025-05-06 14:00:01
1332,181,SHARE,2025-05-07 07:27:57
1332,198,SEARCH,2025-07-05 16:26:03
1332,194,VIEW,2025-07-15 04:46:56
1332,209,VIEW,2025-07-17 21:27:26
1332,199,VIEW,2025-08-16 04:15:18
1332,186,ADD_TO_CART,2025-08-21 00:02:37
1332,194,VIEW,2025-08-29 17:41:58
1332,193,VIEW,2025-09-12 11:20:19
1332,211,VIEW,2025-09-18 09:09:15
1332,187,VIEW,2025-10-25 03:10:19
1332,210,VIEW,2025-10-30 05:33:45
1332,194,VIEW,2025-11-11 12:25:30
1332,201,VIEW,2025-11-17 02:03:55
1332,193,ADD_TO_CART,2025-11-27 01:18:27
1332,194,VIEW,2025-12-06 16:09:51
1332,193,ADD_TO_CART,2025-12-09 10:56:20
1332,193,VIEW,2025-12-20 04:27:14
1332,213,VIEW,2026-01-07 23:48:32
1332,196,VIEW,2026-01-31 05:27:59
1332,183,SEARCH,2026-02-09 09:07:57
1332,190,VIEW,2026-02-11 15:43:16
1332,197,VIEW,2026-02-13 18:40:31
1332,214,VIEW,2026-03-01 12:47:45
1332,193,VIEW,2026-03-01 18:31:59
1332,189,VIEW,2026-03-13 15:10:05
1332,214,VIEW,2026-03-20 12:39:08
1332,194,VIEW,2026-04-02 15:55:40
1332,184,VIEW,2026-04-02 19:20:24
1332,194,SEARCH,2026-04-04 06:30:19
1332,194,VIEW,2026-04-04 12:26:05
1332,211,VIEW,2026-04-12 14:14:21
1332,213,VIEW,2026-04-12 19:28:38
1332,189,VIEW,2026-04-28 19:52:42
1332,214,VIEW,2026-05-01 03:54:21
1332,213,ADD_TO_CART,2026-05-05 09:08:49
1332,213,VIEW,2026-05-06 07:45:16
1332,197,VIEW,2026-05-16 05:17:09
1332,181,VIEW,2026-06-09 15:08:00
1333,212,SEARCH,2024-03-21 05:08:44
1333,192,SEARCH,2024-04-07 02:57:56
1333,205,VIEW,2024-05-31 11:28:51
1333,212,VIEW,2024-06-03 21:17:23
1333,183,VIEW,2024-06-22 17:11:48
1333,192,SEARCH,2024-06-28 14:54:13
1333,192,FAVORITE,2024-06-30 18:19:38
1333,214,VIEW,2024-09-10 22:08:51
1333,187,VIEW,2024-12-09 14:50:43
1333,214,VIEW,2024-12-12 11:54:58
1333,214,VIEW,2025-01-03 15:46:03
1333,191,FAVORITE,2025-01-08 10:58:20
1333,203,VIEW,2025-01-20 12:35:00
1333,211,ADD_TO_CART,2025-01-22 02:09:18
1333,213,ADD_TO_CART,2025-03-16 03:30:25
1333,192,SEARCH,2025-03-16 22:59:48
1333,192,ADD_TO_CART,2025-03-22 09:47:31
1333,192,FAVORITE,2025-07-27 00:23:09
1333,212,SEARCH,2025-07-30 02:27:23
1333,192,VIEW,2025-08-03 08:50:21
1333,201,VIEW,2025-09-02 13:52:26
1333,217,VIEW,2025-09-16 05:03:29
1333,179,VIEW,2025-10-25 14:25:11
1333,204,VIEW,2025-10-28 06:30:50
1333,192,SEARCH,2025-10-31 23:43:27
1333,192,ADD_TO_CART,2025-11-08 17:13:12
1333,203,VIEW,2025-11-12 04:30:58
1333,212,VIEW,2026-02-06 06:18:53
1333,211,VIEW,2026-03-08 17:04:58
1333,192,VIEW,2026-03-18 15:52:49
1333,198,VIEW,2026-04-02 04:53:04
1333,184,SHARE,2026-04-18 10:58:00
1334,208,VIEW,2025-09-07 17:11:03
1334,195,VIEW,2025-09-08 12:16:14
1334,207,VIEW,2025-09-17 09:43:39
1334,192,SEARCH,2025-09-19 07:03:10
1334,218,ADD_TO_CART,2025-09-21 18:08:01
1334,207,VIEW,2025-09-21 18:42:03
1334,218,SEARCH,2025-09-23 09:44:55
1334,183,VIEW,2025-09-23 11:14:34
1334,192,VIEW,2025-09-28 06:45:04
1334,211,SEARCH,2025-09-29 08:28:50
1334,212,VIEW,2025-09-29 18:00:58
1334,211,VIEW,2025-10-07 00:53:04
1334,207,VIEW,2025-10-09 12:39:48
1334,187,VIEW,2025-10-09 20:18:04
1334,202,ADD_TO_CART,2025-10-10 20:50:21
1334,207,SEARCH,2025-10-20 08:16:22
1334,203,VIEW,2025-11-01 11:42:44
1334,184,VIEW,2025-11-04 20:50:43
1334,207,VIEW,2025-11-07 15:09:48
1334,208,SEARCH,2025-11-10 09:39:38
1334,192,SEARCH,2025-11-15 02:39:31
1334,194,ADD_TO_CART,2025-11-16 23:03:45
1334,188,VIEW,2025-11-17 16:44:11
1334,193,VIEW,2025-11-20 12:03:36
1334,212,VIEW,2025-11-21 02:43:03
1334,211,VIEW,2025-11-21 12:43:19
